Curs,TipusPregunta,TipusIncidencia,Comentari,IdiomaSpacy,IdiomaPyCld2,Idioma
2019-20,P,,"Aquest confinament, l'aprenentatge ha sigut diferent del que estic acostumada amb les assignatures impartides per part de la Laura.
Però tot i aixó, s'ha d'agraïr l'esforç realitzat, ficant exemples i els comentaris resolts d'aquests. També penjant videos com si estigues a una classe i creant forums per qualsevol dubte que tinguem i a part, responent tots els missatges de dubtes.
S'ha de dir que es una mica díficil estudiar aquesta assignatura un pel seu compte però tots els recursos que ens penja i les facilitats que ens dona es d'agraïr",ca,ca,ca
2019-20,A,,"En aquest cas, la major part de l'assignatura l'hem hagut de fer en línia i no és l'ideal en aquest cas. És necessari realitzar classes presencials, però amb tot això la resposta de la professora ha sigut molt bona. És una pena que no hàgem pogut acabar el curs i aprendre tot el que havíem d'aprendre de finances.",ca,ca,ca
2019-20,P,,"La Laura ha sigut una de les millors professores que he pogut tindre en aquesta carrera. Malauradament aquest serà el meu últim any atenent les classes a la UDL i és una pena acabar així l'assignatura degut al COVID-19. 
No m'han agradat mai els números, però ella ha fet que la comptabilitat i les finances fossin interessants i tingues ganes d'anar a classe.",ca,ca,ca
2019-20,P,,"Només lamentar que durant el confinament no s'hagi fet cap classe online. És veritat que als apunts hi és tot, però no és una assignatura senzilla, i s'hagués agraït fer alguna classe per vídeo, com han fet la resta de professors.",ca,ca,ca
2019-20,A,,La millor professora que he tingut en tota la carrera,ca,ca,ca
2019-20,A,,"Davant d’una situació de Covid-19, és totalment inviable fer una assignatura pràctica. ",ca,ca,ca
2019-20,P,,Una resposta d’aquesta professora a dubtes que podia tenir sobre l’assignatura va ser: -Això són moltes preguntes... ,ca,ca,ca
2019-20,A,,"Assignatura molt completa i professora molt atenta.
Trobo que es una assignatura en la que s'aprofundeix massa i no faria falta, ja que es bastant difícil i la nostra carrera no es del tot empresarials. Amb unes pinzellades ja estaria bé.",ca,ca,ca
2019-20,P,,"Professora molt atenta i bastant flexible.
En dates de confinament s'ha portat molt bé, gravan-nos les classes per poder entendre millor els apunts. Parlo abans de fer l'examen final pràctc.
En els dos tipo test ha estat molt bé el temps que ens ha deixat, ja que el segon era més dificil i va deixar mes temps. Tot correcte de moment.",ca,ca,ca
2019-20,A,,"Seria millor pels alumnes que ens deixessin més temps per fer els examens. Sinó no hi ha temps ni de pensar el què et demanen asl exercicis, i tampoc de revisar-ho.",ca,ca,ca
2019-20,P,,El covid19 va suposar molta incertesa per part dels alumnes al no saber com es duria a terme les classes però sense dubte la professora va estar a l’altura i va intentar portar-ho de la millor manera i cal agraria-li,ca,ca,ca
2019-20,A,,Les classes i l'avaluació han sigut plenament satisfactòries. Han aconseguit que m'interessi l'assignatura.,ca,ca,ca
2019-20,P,Comentari problemàtic,Arribava bastant tard habitualment. Trobo normal que s'esperin 10 min a que arribi tothom però arribar més tard de 10 min és una falta de professionalitat. ,ca,ca,ca
2019-20,P,, Haguès pogut estar més atent als correus i comunicats. A part d'això no tinc cap queixa. Trobo que sap moltissim i ademés ho explica be. Es un bon professor.,ca,ca,ca
2019-20,P,,Impecable. La professora que amb més eficàcia i rapidesa ha actuat en quant a l'adaptació de l'assignatura per la pandèmia. Un solete de persona i amb molta professionalitat. ,ca,ca,ca
2019-20,A,,"Les dues parts de l'asignatura han estat molt bé. Ambdues parts tenen una bona organització. 
He de remarca la segona part de l'asignatura, la que comporta la part d'Empresa. Encara que les circumstancies hagin sigut dolentes pel Covid19, la profesora ha estat de 10 a l'hora comunicarse amb tots els alumnes y continuar amb l'asignatura de manera virtual.
Pel que fa la primera par, la que comporta la part d'Economia, estaría bé que la comunicació alumne-professor es millori. El profe trigaba bastant en contestar el mails.
",ca,ca,ca
2019-20,A,,"A la segona part de l'assignatura ja podrien completar els powerpints, ja que no estan igual de complerts que a la primera part.",ca,ca,ca
2019-20,P,,"Postiu: quan li traslladem algun problema o preocupació ens soluciona tot el que necessitem.
Negatiu: els powerpoints són massa esquemàtics, i en èpoques de confinament haurien d'estar complerts.",ca,ca,ca
2019-20,P,,Tot positiu,ca,ca,ca
2019-20,P,,Tot positiu,ca,ca,ca
2019-20,A,,"No han tingut en consideració les necessitats de l'alumnat durant el confinament. 
He tingut la sensació d'una falta de resiliència i adaptabilitat de la metodologia avaluativa per part del professorat. 
Hagués estat molt adient incloure els aspectes laborals de la crisi que estem vivint a l'assignatura. He hagut d'aprendre autodidactament què és ERTE, quines són les seves implicacions jurídiques, com exercir els meus drets com a treballador/a, ... 
Algunes accions, com pujar les pràctiques de l'assignatura el dia del Treballador, em donen la sensació que el professorat d'aquesta assignatura es pren amb certa sornegueria la situació que pot estar l'alumnat vivint a casa seva. Falta d'empatia, falta de comunicació, falta de suport humà. 
 No m'agradaria que aquests comentaris s'interpretessin com un atac personal a ningú, simplement vull manifestar com m'he sentit aquests darrers dies i em sento en relació al cursar aquesta assignatura. No pretenc que l'alumnat decidim què és el que s'ha de fer, però sí que se'ns escolti, que al cap i a la fi, som nosaltres els qui paguem les matrícules cada curs. No és una situació fàcil per a ningú, però és cosa de totes i tots contribuir constructivament a millorar-la.",ca,ca,ca
2019-20,A,,"Les clases són el powerpoint que ens faciliten, sense cap valor afegit. Degut a la situació actual, enlloc de fer clases mitjançant videoconferències didactiques i interactives, ens hem trovat a 1 mes de l’exàmen i de repen amb totes les clases gravades i penjades al campus. Pel que fa al pròxim exàmen es dintre de dos setmanes i encara no se sap com serà.",ca,ca,ca
2019-20,P,,Molt pedagògica i compromesa amb la seva feina ,ca,ca,ca
2019-20,A,,"Entenc que el confinament ha sigut algo amb el que no es contava, però no trobo normal que s'hagi dificultat l'assignatura encara mes del que ja és.. L'única cosa que preocupava era NO COPIAR, si aprenem o no això ja és igual mentres no copiem (si més no la sensació ha sigut aquesta)",ca,ca,ca
2019-20,P,,"Entenc que el confinament ha sigut algo amb el que no es contava, però no trobo normal que s'hagi dificultat l'assignatura encara mes del que ja és.. L'única cosa que preocupava era NO COPIAR, si aprenem o no això ja és igual mentres no copiem (si més no la sensació ha sigut aquesta)",ca,ca,ca
2019-20,A,,Sembla que pel fet de que sigui online hagi de significar fer l'assignatura més difícil,ca,ca,ca
2019-20,P,,"És molt positiu el fet de que imparteixi classes online per poder seguir l'assignatura, però són difícils de seguir perquè són pràctics i explica molt ràpid, sense tenir temps a adquirir els coneixements o a prendre apunts",ca,ca,ca
2019-20,P,,"Encara que alguns conceptes han sigut difícils de comprendre (ja que no és el mateix preparar-ho a casa que assistir a les classes presencials), m'agradaria donar les gràcies a la Marta per tot el seu esforç i dedicació. Durant aquest temps de confinament ha estat a la nostra disposició en qualsevol moment, i això és d'agraïr! Una professora que vetlla per l'aprenentatge dels seus alumnes!",ca,ca,ca
2019-20,P,,"Hem estat molt satisfets amb la nostra professora, Marta Grañó, ja que sempre ens ha donat molt suport i ens ha explicat tot el temari, incloent l'online, preguntant si ho haviem entés bé i si feia falta algun repàs ens els faria.",ca,ca,ca
2019-20,A,,La assignatura no es facil i sense un professor de repas costa molt aprovar. Alguna cosa hauria de canviar... ,ca,ca,ca
2019-20,A,,Els examens online que em fet fins ara tenien una durada massa curta en relació al tipus de pregunta.,ca,ca,ca
2019-20,P,,"Es una professora molt agradable i l’assignatura es fa molt més amena. Penso que porta molt bé l’assignatura i, sincerament, m’agradaria poder tenir-la en més assignatures. ",ca,ca,ca
2019-20,A,,"Ha estat una de les professores que ha tingut més en compte als alumnes en la situació actual que vivim, en tot moment fent proves que ens beneficiessin i estant molt atenta a la seva assignatura, sense deixar en cap moment de penjar material i enviar correus. Realment, en aquests moments, es demostra el millor de cada persona, i ha estat una molt bona professora, no podem dir el mateix d’altres. 
",ca,ca,ca
2019-20,A,,Considero que és una assignatura molt important pel que fa la branca de les ciències socials i cursar-la ens permet ampliar el ventall d'eines disponibles per al desenvolupament del nostre futur laboral. ,ca,ca,ca
2019-20,P,,"Nomès puc tenir bones paraules en referència a aquesta professora, ha sapigut estar a l'altura de la crisis sanitària que ha interromput la normalitat de la docència; ha aconseguit que entenguem i ens interessem per una de les assignatures de més dificultat en la carrera d'ADE i tot desde casa seva. Des del primer moment ens va saber transmetre el missatge de tranquilitat que tots necessitàvem en aquests moments tant durs, deixant de banda les pressions i centrant-se en el que millor sap fer: ensenyar. Definitivament puc dir que gràcies al seu esforç (evidentment també del nostre) he après i, amb total seguretat, que aquest aprenentatge em servirá per desenvolupar-me millor en el món laboral. Gràcies Maria Àngels.",ca,ca,ca
2019-20,P,,"Molt bona professora, atenta i amb molta vocació vers l'alumnat sobretot per tirar endavant l'assignatura tot i la situació en la que ens hem trobat i amb una metodològia perfecta.",ca,ca,ca
2019-20,A,,Ens ha facilitat apunts i ha impartit la matèria amb  força material. ,ca,ca,ca
2019-20,P,,"Positius: s'ha adaptat a la situació tot i que al principi no ens ho va posar precisament fàcil, ra ja ens dóna material suficient.
Aspectes a millorar la impartició de les classes presencials en que et senties perdut i havies de recórrer a repassos per a que expliquessin coses que ella sol ensenyava teòricament posant com a molt un exemple numèric. ",ca,ca,ca
2019-20,P,,"Dóna molt suport i facilitats per aprendre, facilita tutories i és molt atenta i comprensiva. 
Agraeixo particularment la seva preocupació per tothom i la seva dedicació en nosaltres!",ca,ca,ca
2019-20,A,,"És l'assignatura que millor s'ha adaptat a la metodologia online i que ha vetllat pels estudiants facilitant tot tipus de recursos, eines, classes i suport. És una assignatura complicada, però practicant molt amb el material i les classes té recompensa.",ca,ca,ca
2019-20,P,,"És la professora que millor s'ha adaptat a la via online. Ha impartit classes, ha penjat materials que han contribuït notablement en l'estudi i aprenentatge dels estudiants i ha realitzat proves per adaptar-nos al format d'examens. Cap altre professor ho ha fet. Se li ha d'agrair també que sigui de les poques o la única professora que hagi donat un marge de temps suficient i raonable per realitzar l'examen. Estaria bé que altres professors assistissin a alguna classe seva per veure com es fan les coses ben fetes. ",ca,ca,ca
2019-20,P,,"Al professor Fernando no el coneixemen el suficient encara per opinar, ja que solament hem fet una classe per videoconferència amb ell.",ca,ca,ca
2019-20,P,,"És molt bon professor. Tot i tenint les classes els divendres per la tarda, no es fan excessivament pesades; sap portar la classe d'una manera adequada i dinàmica.
Molt bon professor. Es nota que li agrada el que explica.",ca,ca,ca
2019-20,P,,"Es podrien fer més descansos, ja que si no l'assignatura és fa molt feixuga.",ca,ca,ca
